user_id,gender_cd,age,foreigner_yn,os_type
5fc75ef9c8bce31,1,43,N,A
6c048f24bdee40e,1,19,N,A
47f8f9ef0322b73,1,27,N,A
678fdfab584df7e,1,28,N,A
6b561e3f1b838fc,1,22,N,B
9a21ad5fed4912f,1,20,N,A
a019a920ef931fb,2,23,N,A
6cdd404e1b0cd6c,1,30,N,A
aaff4820b4f6d45,2,20,N,A
3338122f632d43d,2,27,N,A
8b1e4560d0cdac5,2,35,N,A
81b99d9dad52498,2,25,N,A
1b0571cc0de2600,2,29,N,A
daebfc031d0419e,1,26,N,A
fb7320c9a4622f9,2,30,N,A
925b937b3525e06,1,26,N,A
27ada099d6d1eca,1,31,N,B
d98fa10161d9199,2,15,N,A
e42f51b5bfc6904,2,28,N,B
4557891b3ab5afb,2,25,N,A
dc6dccd05e2767e,1,36,N,B
f603495953a77e1,2,25,N,A
435d32ba8c9db73,1,27,N,A
bd5d588a89197e0,1,24,N,B
c4dc6a69d0dd383,1,28,N,A
cadb4b82d66e67f,1,25,N,B
dbffa7913782609,1,22,N,B
336db6575acc40b,1,30,N,A
c83bef42a8d98b5,1,41,N,A
8b275b8020f4277,2,33,N,A
150a008aec2f3ff,1,20,N,B
355c6773d1fbf79,1,20,N,A
21483ba5ea5dd6f,2,29,N,A
068fa103b72a3a0,1,23,N,B
056483ef90a0080,2,38,N,A
baf20aaabd3d1cc,1,25,N,A
bb043d64b4ede78,1,21,N,B
f7d87c9e6e6b52f,2,26,N,B
d7dd5d2c298ccab,1,44,N,B
fba632c126dd363,1,21,N,B
8819e05995d2f33,2,39,N,A
bd93edb9c789f25,2,35,N,A
f37d3e04482fcd9,2,21,N,B
772fcce43cbb22d,2,23,N,B
075cf39b11d47a5,1,30,N,A
0a1fcd8031ab1f7,1,42,N,A
9c70969ac903391,1,23,N,A
b11bbf127b0bd46,1,46,N,A
62f539d1eb396cd,1,22,N,B
5e903d6b2d31b83,1,46,N,B
f6db908a6f5f228,2,27,N,A
17e4ce50e393cba,2,30,N,A
f4bcd4370e8cbe2,1,54,N,A
7009cad1ecb82d0,1,30,N,A
32e07359ab7e89d,1,34,N,A
3f7325453305881,2,36,N,A
7b1df4472195078,2,29,N,B
8a84fdbb9eb4051,1,24,N,B
88c9cef0b681693,2,28,N,A
7a880d2cb2a9211,2,27,N,A
eedb631b016c4a0,2,23,N,B
2793c435399a690,1,25,N,B
994941d87b49ba9,2,32,N,A
ca42dd0031c6f88,2,38,N,A
ba58dce15dbfe66,1,22,N,B
b1f94fdf9a6ca90,2,26,N,A
eb64b6b3e8e6bdc,2,38,N,A
6b96320f1b26dc4,1,35,N,A
963d595df1d4ec0,1,37,N,A
b674e6c656b9e1f,2,26,N,A
5fdc03ee0dda5b3,2,23,N,A
c6bb300c7eaffd3,2,40,N,A
b6ea38d05ef93dd,1,32,N,A
0182ec815cc9f38,1,23,N,B
c0e46815c1d1909,1,28,N,A
669853f0025e602,1,42,N,A
1599b241b19155a,1,32,N,B
24b97702f620b5c,1,25,N,A
e4acc38fcb016b7,2,26,N,A
5b6b99eebcd8963,2,21,N,A
1c7022769c43eb4,2,48,N,A
cb58dec553414f4,2,23,N,A
ead86dac32e35a0,2,30,N,A
877965e06863c8b,2,44,N,B
7a41ef37b2cbc75,1,26,N,B
d0eeabea9b9cdcd,2,28,N,A
7e0a30562b3f62c,2,35,N,A
194faf582218fff,1,25,N,A
a5bdadb1f5b5259,2,28,N,A
4ad23c2bb63dd54,2,44,N,A
6dda8e094fc65c5,1,25,N,B
bbf6b785113ca84,2,28,N,B
1ee19b0ec4f600b,2,26,N,A
294d972f1b1bee8,2,25,N,A
5c195e6405edae3,1,26,N,A
ff60ebe3cee1311,2,28,N,B
b7ae90793b1bdcf,1,32,N,B
3fe34f52036e22e,1,22,N,B
928f5d161e29eea,1,32,N,A
89dcd6aaf540f5f,1,39,N,A
463060a593e033b,1,28,N,A
64af2f0ad25d158,2,38,N,A
cfbb614a8a416a5,2,28,N,A
ca2254c715c6332,2,22,N,A
426698f4c337464,1,32,N,A
e1f1202e524ce8a,2,30,N,B
4476dbbc06eacf1,2,38,N,A
258014faa74272d,1,30,N,A
f57d22e5275dfc3,1,22,N,B
a6823ceb30dad33,1,35,N,B
ac82c22993a7c6e,2,48,N,A
b8053347924da0c,1,20,N,A
b75b04e16052667,1,29,N,A
c3146d4d8b3c517,1,19,N,B
77ea2f23db187f5,1,41,N,A
23b84b6dc98a7cd,1,22,N,B
c054e08dfa1d69f,2,25,N,A
8e11d331fbcc2c3,1,27,N,A
ccb4656a49727a0,1,27,N,B
7e987f9066e9949,1,21,N,A
926cc19218ba1d6,2,34,N,A
cacd1c41811bc9b,2,21,N,B
f4281d2403771fb,1,40,N,A
192a0b14e9b16f9,2,31,N,A
e2ad219a502060c,2,23,N,A
94034624fad4a4e,1,45,N,A
93dcc18b666a56a,2,33,N,A
b7ed8d574395429,1,33,N,A
d8b48035046af47,1,23,N,A
28161a5a3c93f0f,1,30,N,B
8a45a7ff325a07a,2,26,N,A
93736b71713b45c,2,21,N,A
878c1c42f38c5fd,2,27,N,A
e84a9bfdc69cfb6,1,50,N,A
edaeb0e8863917f,1,43,N,A
7b2aa6de500d682,1,23,N,B
8878bc08c767896,2,20,N,A
b147b2b5a080c5c,1,24,N,A
6d1b25d08c46e4e,2,26,N,A
3b60da07281980f,1,28,N,B
9634ec57d85aee3,2,31,N,B
bf4f734a3d71af6,2,23,N,A
98ba73646baeb4a,1,27,N,A
3009bee830b9712,1,36,N,B
bf95e53ed7cc295,2,32,N,A
55352735ea40356,1,26,N,A
2f5bf76119e79c5,1,44,N,A
0c01e3e892345f3,1,28,N,A
c91d4d1cdffe7f5,1,39,N,A
1abb84de297b9e5,2,27,N,B
c08e8cf75ea5341,1,29,N,A
826c5bb188f2561,1,40,N,A
37de9ac3ec6d9ba,1,20,N,B
4e4bb9a955ba50e,2,25,N,A
f7ed2aebaa87fe9,1,21,N,B
3602e50380de152,2,21,N,A
12dd41280e586be,2,25,N,A
1a84216baf9ea61,1,32,N,A
5b0c93cfd2a31ed,1,20,N,B
4f1ee9865c1f7f2,2,25,N,B
e7b4150dac8fa71,1,21,N,A
a8e1c2124d57b7d,1,30,N,B
89bb720fd7fed82,1,34,N,A
49dbcd34fab8d88,2,44,N,B
75f9193475088f6,2,37,N,A
1ddae7be1d91d73,2,52,N,A
4c76725e3414102,1,25,N,A
d52083e317de2eb,1,23,N,B
42ab0f37ae23f32,2,27,N,A
0d44d7d5e3b815c,2,30,N,A
09e5000831afcad,2,23,N,A
3c9c7fff6491b88,1,25,N,B
2479bd6742600c8,1,42,N,A
c42bedf37fb68a9,1,24,N,B
8c07228da53ba6c,2,27,N,B
8ae367282aaac24,2,31,N,A
7fda3a72ac1fcdf,1,24,N,A
17cf06b97c1b0fd,2,32,N,B
f9dc4e0c6617265,2,25,N,A
c0d133224441255,1,23,N,B
981b9876ed08f38,2,31,N,A
20fb9975ad33eea,1,25,N,A
719ad53df372243,1,27,N,B
962ce1131f3601e,2,36,N,A
cc64e7a6b4619fb,2,25,N,A
8154947dd361bb2,1,48,N,A
e863c612de02f2c,2,27,N,B
68a15fe5c446dbf,1,22,N,A
ea2badd6cdfd027,2,28,N,A
66cbb8b05220990,1,43,N,A
446f6a5a9be2daf,2,28,N,A
f1bf2400aed7ea5,2,28,N,B
3c5e26cd27f2de9,2,28,N,A
7aba858b3b31ff6,1,30,N,B
8394f9624a0b575,2,24,N,A
5e9ba86f449944a,2,22,N,A
1cb0b3d4159a94e,2,32,N,A
877ea4a202a2e4f,1,21,N,B
a50b3444b3063bd,1,32,N,A
afed4fcf5562832,2,24,N,A
953bb7da6e3a716,1,33,N,B
7f5641fbf27527a,2,25,N,A
b87e21ccdfa85e6,1,34,N,A
b34cacf216009e1,1,20,N,A
0dcf0ed2029d2c1,2,23,N,A
6b16e068a5a39d4,1,43,N,A
d66fd6e59ba5694,2,24,N,A
b55e27b2bbb06b1,1,31,N,A
a4f1880e8a5caad,1,28,N,B
9cbc2e69b07d457,1,37,N,B
e9ffaca2570635d,2,26,N,A
baedea6bd74b1a2,2,22,N,A
e743c01c8db9920,2,29,N,A
d8be23af17dd73a,2,28,N,A
4096441f835056c,2,20,N,B
8c68ed5a5fab808,2,32,N,A
cc4365902b5da66,1,17,N,B
abdef2db52b6f49,1,39,N,B
fb340d6e1fd473b,2,27,N,B
9c11a31f56328e3,2,24,N,A
0afb7b3d65cda7d,1,17,N,A
30e64d8cce26d7e,2,20,N,B
1a4e050c3c848d1,1,40,N,A
e8f8188dd6176eb,1,23,N,A
2e273783c02de53,2,37,N,A
2b40aed64cfb421,2,21,N,A
b32cabd479c7f5c,1,24,N,B
37831ea61ff7d2d,1,33,N,A
8745953d21884f9,2,24,N,B
a46bee1a827c8be,1,43,N,A
f764ca5ba1e6913,1,37,N,A
182059433e141df,1,30,N,A
7697475a4a6db04,1,44,N,A
5f1e24d54c9897b,1,40,N,B
67c5c30a1918352,2,30,N,A
52dbf19fe123a84,1,19,N,B
2cb9b7e26661123,2,31,N,A
34cdcc7c9b63821,2,21,N,A
0f01b26355962a8,2,32,N,A
ac42e82544b3d72,1,41,N,A
22c6a92ca3c7766,1,30,N,A
fb80136b0f155e8,1,42,N,B
f533d023e30c9b3,1,41,N,B
82058170bcee4d4,1,31,N,B
6cb4c8c297fa957,2,23,N,A
478621b57ba798f,2,28,N,B
4395a99acb88383,2,42,N,A
281a20932139172,1,30,N,A
9a72856969feeef,2,30,N,A
6f3ff3d44f929b9,1,23,N,B
d577e0bf5a7ca78,1,21,N,A
71f65dba0b4a1ad,2,28,N,A
68b246becdba4a7,1,27,N,B
1ff5bc7dfef5574,2,34,N,B
298bed99c756600,2,26,N,A
bcd3d87f1727f9d,2,22,N,A
d68bb694d93a401,1,44,N,A
5d0470d452b8db6,2,26,N,B
0aeb2806e4d7dde,2,21,N,B
d92c00a2d6ccdac,1,31,N,A
38e41486264820e,2,21,N,B
678c2ac35361c55,1,28,N,B
2adf09178f68dcb,1,34,N,A
0416f6e146b6b1b,1,37,N,B
e1ea7b22426e1c7,2,29,N,B
cd90b00f0a6159c,1,22,N,B
59901588ae99199,1,30,N,A
ab069ceb8405b2e,2,26,N,A
902b4cc379bfc9e,2,20,N,A
8aabcaeb8a4bc04,1,29,N,B
44afd88f0f74426,2,36,N,A
7075363a1bf92b0,1,28,N,B
3fae133858854c4,1,24,N,B
10a817176ef967a,2,27,N,A
063189ab6d53e0f,2,21,N,A
eff34f8a1bb08f3,1,30,N,A
33296b58165a79e,2,26,N,B
f1f6fc49d27ca22,1,20,N,A
81facac3713789e,2,31,N,A
32b6c760ae2cd4e,2,31,N,A
b8a958bebefe35e,2,32,N,A
2f92a434adb691b,2,32,N,A
afb8f8f6ed061f8,1,35,N,B
7f698cffeb10dea,1,31,N,B
2e6afea5a1eda78,2,32,N,A
a6506b6a9ccec90,1,22,N,A
069aba58e8df179,1,39,N,A
5bd9cb3466141a7,1,21,N,A
a1814edcba15e52,1,45,N,A
4948b5788bc1f19,2,27,N,A
eaf001906dc6c61,1,45,N,B
9737ed2318a7c2e,1,34,N,A
51b6f096865ac0e,1,31,N,A
3cd364f8f6673bc,2,33,N,A
8b6bbeb8d6948a3,1,28,N,B
dba6a89a3ae82b7,2,25,N,B
9282451d35626f1,2,48,N,A
8ab4214859e4d61,2,25,N,B
5517338331765e5,1,41,N,A
a5329f9cd019813,2,22,N,B
0adf67d1093bfe9,1,28,N,B
309b74201c530c5,1,33,N,A
501163352e50517,1,28,N,B
91ad80bf7508761,1,26,N,B
41bd83e32b67f26,2,21,N,B
968a3a8e338bbb4,1,20,N,B
527ebe5f3314b12,2,26,N,B
8ddd76498b1ad9d,1,27,N,B
fd2cee52a490ccc,2,28,N,A
39f85a5a41002a3,1,36,N,B
915016315f7f464,2,28,N,A
937f5071dc00954,2,29,N,B
693f8713359644d,2,25,N,A
4a49a4fd3d201b5,2,26,N,A
c48508824c2b216,1,26,N,B
5bcc72497deeb96,1,21,N,A
1315936cf061aa3,1,37,N,B
0023bbbe81bc348,1,31,N,A
78f6f7403e1bfb4,2,24,N,B
3b640ad35cc578e,2,28,N,A
52eefc0633cd4ac,1,22,N,B
751a61312a08091,2,32,N,A
5b3d36263db918f,1,43,N,A
e7b47e02031ae5b,2,28,N,A
24ba259d52e6b76,1,37,N,B
143c9e50e081d9d,1,34,N,A
b7d2c83dbe2a011,1,35,N,A
bf3b582d69641ec,2,24,N,B
71f79c8da7d3de7,2,23,N,B
365955bc20c38a7,1,21,N,B
65050fc141e5f58,2,23,N,A
3a46fc0614e1dab,1,33,N,A
e8c7762daeba800,2,27,N,A
0c8b7e5c4820440,2,28,N,A
29d1f0c12fa26ce,2,44,N,A
8e244e70ba69d96,2,35,N,A
3d21d40097f1f69,1,32,N,A
2d827733d171aaf,1,21,N,B
21465874990499e,2,28,N,A
a50a7413e5b3b2e,1,20,N,A
5c644033d77c05a,1,25,N,A
9114a2687ac95c5,2,23,N,A
998fdfbb4fd4745,2,24,N,B
153498bbd1b1323,1,30,N,A
51191d0cda2e4b9,1,20,N,B
f258a2eaca767e2,1,37,N,B
46d1ed32ee3d994,2,24,N,A
495ed7e87cf2f87,1,26,N,B
b5e0d8235fdccd7,2,29,N,A
9e9272324e3f38b,1,23,N,B
a29980b102b1526,2,34,N,B
89ddda5eaba628f,1,24,N,A
354a4241b2bb2e0,1,25,N,B
a666f45d07aea2e,1,20,N,A
bf39e36d8b545e0,2,33,N,B
9ebd18720436dc7,1,21,N,B
c9bc6e36df13f2f,2,29,N,B
07ac40807d33f17,1,34,N,A
5f165f44ef87273,1,22,N,A
7593dcff3041d33,2,28,N,A
6a35150bd0156b3,1,37,N,A
09d2a43063bd8fc,2,24,N,A
b757d56f8d64ced,1,24,N,A
5746f754d88c912,1,20,N,B
0b5f7adc0081599,2,28,N,A
1a364fa17c5974b,2,20,N,A
0eba12b5c2c713a,1,30,N,A
d05a54b49edcf63,2,30,N,B
ca6825803ed8cf4,2,23,N,A
e9879874cbb6664,1,46,N,B
c8ffe1ce37ceb06,2,29,N,A
9148e8bae32930e,1,23,N,B
a59b0e0a707c6ce,2,29,N,B
1ce1cec942c3a69,1,28,N,A
6e0e07bd1162530,2,25,N,A
b968a2050044b82,2,31,N,A
dc128447a4fd57b,1,48,N,A
ffd0a7b1f5d8360,1,28,N,A
87d3c920c7b3931,2,31,N,B
ec62375a7e5b0b8,2,21,N,A
ecc59ba15bb6ee2,1,33,N,A
cfa0fad71b8634a,1,47,N,A
3b740eff50a6bf1,1,33,N,B
c39cb06ade7c756,2,28,N,A
736b2b455531691,2,24,N,A
5da4d599470b6d9,1,21,N,B
2e3b95511d6d4a4,1,37,N,B
defb868a120efa7,2,45,N,B
98afe809c3afe16,2,22,N,A
69fdf1167844004,2,28,N,A
c996f247f93bde6,2,32,N,B
8fddc06042b4cde,1,29,N,B
4635061cecd3551,1,27,N,B
8df67666980016d,1,44,N,A
0e2db508467981a,1,55,N,A
ea2891761fcba04,2,26,N,A
acfb95ca787b3bb,2,40,N,B
8ff29c65307d452,1,24,N,A
b23d99711bf18e2,1,46,N,A
6bce5546d7cda54,2,30,N,B
2dd80bc1efd73f5,2,26,N,B
f57429dac1bfc37,1,26,N,B
5255dcfeefe979f,2,22,N,B
e4b3657285e657a,1,40,N,B
8844ab55125f099,2,24,N,B
12f2b7705a36dfd,1,26,N,B
ef69980c7805dcc,2,25,N,A
428a5c1e823017a,1,33,N,A
c08d9c14873485e,2,33,N,A
f7fc29642568506,2,46,N,B
4cc98624e951b87,2,26,N,B
06b123a37d9175a,1,38,N,A
6308d8c21a32305,1,32,N,B
b44b4b62cf94331,1,25,N,B
0f7f8fe74ca8695,1,39,N,A
4032181f38484dc,2,23,N,A
4d46325ba743903,2,41,N,A
d1ab07a24bb4908,1,25,N,A
6d4e027e2aef9ef,1,25,N,A
f8daadadf0974cf,2,29,N,A
7642a7e14d1465a,1,26,N,A
25ab19b52181879,2,21,N,A
e900734aec45f2f,1,31,N,B
81cf149a44757f1,2,24,N,A
e7bc0d69bb6fa97,2,32,N,A
12221fe30e6f640,1,35,N,B
70669b1bf9e53d6,2,32,N,A
93d9c012edf4772,2,25,N,A
38f056d26748086,2,33,N,A
ec937713691c42c,1,27,N,A
1f0f990be85303a,1,31,N,A
3a8a02d73da0917,1,43,N,A
f2d18c859b0a694,1,43,N,A
c52b27f2dd2c054,1,22,N,B
daac230286b7046,1,26,N,A
e0af1c0f48a089e,2,36,N,A
f04a6fc402a8733,2,22,N,A
b2005a4db957dda,1,18,N,B
8841d93db183e3c,2,40,N,A
71ad31eca0fc5c9,1,28,N,B
64dd12377233d2a,2,28,N,A
1a9dcaf30e2d2fb,2,38,N,A
8bb66485bd4b80e,1,36,N,A
34a287439203912,2,25,N,B
808d43586728f0a,2,25,N,A
b4b3e88d73c2a35,1,40,N,B
3f011e016a66274,2,24,N,A
9c1342800bdfc40,2,33,N,A
86e5accb59ea8ca,2,35,N,A
a6366e5e204dd16,2,33,N,A
e5da8634c19a28a,1,40,N,A
f01c6c89a5dabba,1,23,N,A
21ebbca6f70a698,2,33,N,A
45c5bf818803294,2,26,N,B
347be1f0d361716,2,20,N,A
6922e16aa3b748e,1,33,N,A
5b05d35fd29597b,1,35,N,A
6b61e5f66210698,1,40,N,A
2a0239cd31b7732,1,23,N,B
81e0dfd4c3ccb46,2,32,N,A
eaec09ed95a5f4f,1,29,N,B
30b39d650335c23,1,24,N,B
9ac1abfd9d3254a,1,38,N,A
8d944987a4c641e,2,33,N,A
9044d1d4a23c02b,1,26,N,A
e678fff9d4828f6,1,22,N,B
9d8ef786bec5b3c,2,27,N,A
3681262706c6d77,2,26,N,A
98940f181777710,2,33,N,A
e532921174dc657,1,40,N,A
7229a44559ed13c,2,31,N,A
026f0d5a25943f9,2,21,N,A
4b943f540b7a2c0,1,23,N,A
dfffafb9af76039,2,20,N,A
f7425060c6a4e40,2,26,N,A
227089a546bb895,1,43,N,B
976b2663f8d5de4,2,24,N,A
87c783cc3ed7bce,2,26,N,A
2ccd5c041c55d54,1,38,N,A
87bfe438f926f60,1,33,N,A
1d67613a9eb6ff9,1,31,N,A
f363ac57f2093ef,1,38,N,B
c0ceee8ef61aa65,2,20,N,A
a893c048dadd4e4,2,26,N,A
c007e894197968c,1,18,N,B
6a4ac0084ee7be4,1,27,N,B
8552c79f7f8654f,2,24,N,B
b4476de6e624425,1,21,N,A
d6ea9cd95a299a7,2,19,N,A
d22e9779da65473,1,32,N,A
dc3f157d2e8e09b,2,36,N,A
0f96fe726d9d1dd,1,27,N,A
5f9e9c4be3fc14e,1,26,N,B
f588d9f2fc86a0b,1,37,N,A
d1c8352354f12b9,1,41,N,A
eba1baade768e77,2,39,N,A
efefb4602318a79,2,37,N,A
3bd98a4e7838c45,1,21,N,B
6e7ed754d035e0c,2,18,N,B
89ba7ef4ab22883,1,23,N,B
ac01aa68da87901,2,22,N,B
3ac203ce1788af7,2,25,N,B
793ea4d671ab0ac,1,38,N,B
a324a0f52944174,1,33,N,A
d2ba876a04864f2,1,21,N,A
b9417a7faa5611d,2,26,N,A
512bb0e04593e27,1,42,N,A
0ebd97b58aac9ac,1,39,N,A
ffe3099d187a135,1,21,N,B
6419fa90e04b9a6,2,37,Y,A
acd54e2aba2f39f,2,52,N,B
7f5ee0af5252b9b,2,26,N,A
d9094788495735c,1,28,N,A
c3fbd66e7cc1d29,1,25,N,B
8eccc7b779cf194,2,31,N,B
b1cf6b851629874,1,20,N,A
5a49f55a2adc6eb,2,31,N,A
07ba9736eae0f57,2,37,N,A
1cf29ad6c5d6c95,2,30,N,B
cc0eb35ca293255,2,21,N,B
795e789ee77114c,1,44,N,A
d9240993700cb05,2,26,N,A
5952909f5e3adb1,1,21,N,A
b226c417a047496,2,24,N,B
1922412cde99892,1,39,N,B
3d016ccf1198ae0,2,24,N,B
fff7671c35ec4fa,2,32,N,A
f9b37d3a92d30da,2,20,N,B
6fc168e1e7fa4cb,2,30,N,B
73a4e4469027a40,1,21,N,B
7d61544a54d67a3,2,26,N,B
316166feee403e8,2,45,N,A
159340752751d82,2,22,N,A
92a79f8b6e8bbbe,2,21,N,A
64f3e1c0e57a0df,2,26,N,A
05ed5d96f6457e2,2,27,N,B
edc872383440a9b,1,45,N,A
8c01ebda8a52857,2,37,N,A
1a655bb094143f0,1,21,N,B
c80192d9c197605,1,45,N,A
137a3f6fd5ddc58,2,39,N,A
8dc50776ea9cb46,2,30,N,B
51a2004bb5b6305,2,26,N,B
0d9a5428ea93935,2,27,N,A
4e36cb03910df4a,2,21,N,B
a9c40402c32d02c,2,26,N,B
260abf4d6aed961,2,31,N,A
042bbb728e43b41,2,20,N,B
e04c2ca921c9d80,1,21,N,B
a62093248a3f354,1,20,N,A
bc558b66c27c6f7,1,24,N,A
a88c5deb3872213,2,22,N,A
081e9856fda7cf0,2,30,N,A
506c41cc39201e0,1,23,N,A
53871261fb1701d,2,27,N,B
4e3a174c9f5afb0,1,38,N,B
b2bb039a3ac0491,1,20,N,A
6cc556531b65f6e,2,40,N,A
464fdbf38912a72,1,33,N,A
229d8cbfcdeaa16,1,25,N,A
480cbd471d9461f,2,30,N,A
09d9cb4fb8a4d77,1,29,N,B
1a06b5a9ce50d3e,1,28,N,A
dccf161621d64c7,1,28,N,A
faf057ca1228851,2,31,N,A
b848d7ee0bc876b,1,25,N,A
0d5969e9d7d3dce,2,25,N,A
4bb540e3383e4de,2,22,N,A
e384e35c60b73cc,1,38,N,A
13a8b390f3fca49,2,27,N,B
b9bcded4026342e,2,40,N,A
68d58822f2d115e,2,42,N,A
33311e4bd36fbd8,1,46,N,B
cfaad83f7f93b20,1,54,N,A
53ad2d9074656e1,1,24,N,B
f3e9d0798b8ccd5,1,20,N,B
42ed2219af86d70,1,25,N,A
eabaa830297326b,1,21,N,B
0651f2350eb7846,2,22,N,A
eef1a201ccd42d5,1,31,N,A
5640e08337f2c81,2,27,N,B
e1c259f45ae3c5d,2,32,N,A
95be144c2c1f969,2,30,N,A
aa5c41b4c162586,1,25,N,B
2315827f6c18d77,1,27,N,B
cee40fbde19af14,1,28,N,A
4e67c5609e8d122,1,36,N,A
a617a2208260acf,2,30,N,A
b1a438bbcb0b09b,2,20,N,A
1497aa28e3d339c,1,23,N,A
8995fb7be331c96,2,24,N,A
eb5a3b1e3afaf34,2,26,N,B
b18f596aafeccc4,2,25,N,A
18700960ab3efa4,1,30,N,A
69713bdaec9972b,1,36,N,A
bc1bbc7bfabbc62,1,27,N,B
bd5067a5c76c7e6,1,24,N,B
e3809e7666578bd,1,37,N,A
ca7424ddaed5cca,2,28,N,A
c921828795bd48f,1,25,N,B
e126e9caebe903b,2,27,N,A
b43d4c9795a2e57,2,31,N,A
1682593ce168bf0,2,26,N,A
a7e2b3125f2e6a7,1,25,N,B
be90ef467fde590,1,26,N,A
947f4fc41d8ddd4,1,43,N,A
9af6212c7d9c502,1,23,N,B
182520027bb265c,2,21,N,A
a3c46477618031c,1,20,N,B
cd99c39e6fa808d,2,24,N,A
3ef4bbf07d9bef5,1,24,N,A
adaf425abe22e5b,2,25,N,B
484903db0ebd508,1,24,N,A
d38561bde8065eb,1,20,N,A
70a0a9d1478f04d,2,29,N,A
9cbc43e6c715ae8,1,20,N,A
f7eb9f9aeded737,1,40,N,A
8077a05e62fd1c5,1,20,N,A
7b0a0abc350483a,1,21,N,B
8032c0fabdd1e84,1,32,N,B
1eb34fe937fd387,2,35,N,A
ca966d450079964,2,24,N,A
ce852c29443f1d6,2,20,N,A
2ea61ccae2d06f1,2,20,N,A
bf3c6ba916fc439,1,34,N,A
d3876291fd3aa89,1,30,N,A
c7b111e36810696,2,30,N,A
34a6b6ec32d31d4,2,25,N,A
143a43935774b28,1,32,N,B
1c75cd842c227e3,2,38,N,A
fe2134f22b7d622,1,22,N,A
64d25eaed2c90ea,1,23,N,B
f061ff4c80cd4c4,1,31,N,A
3e5be379183530c,1,27,N,B
4f840c37a7e36bd,2,26,N,A
34224a647a7d20b,1,25,N,A
480456a454fad77,2,27,N,B
7f95e2d785a7eb4,1,36,N,B
7bc9ca26e640131,1,23,N,B
e30937097f7f4ab,1,46,N,B
b574360d676ab22,1,32,N,B
d00ddd64da33a6d,2,29,N,A
4699089b9bfd696,1,37,N,A
415e3746fdabae7,1,26,N,B
d7f6333754c8d9d,1,38,N,A
d83965ce60de4e2,1,21,N,B
e3071df4e61aea3,1,24,N,B
581276e2c8a6836,1,20,N,A
17e1a9ae5a7d168,2,31,N,A
4499f88c97a3247,2,27,N,A
22c7e33315f9b69,1,32,N,A
d5b1de8c38094ab,2,37,N,A
699fd48b2cd59ff,2,26,N,A
5b643dab6c9a4fb,2,25,N,B
5a13947ffa9389e,1,30,N,A
ee0be164fd83072,1,24,N,A
ec1fe58372045c2,2,26,N,A
7e7ce9d3d409ffa,1,35,N,A
325ca5c5d5bf9a3,2,28,N,A
03fe18f6da72889,1,27,N,A
b82a36001dff3e8,2,31,N,A
c1d6179d44084a4,1,23,N,B
9a391ed14349033,2,24,N,B
72ce2c801b22bc2,2,37,N,A
1b68a810d4cdac3,1,43,N,A
dcc5b2ca4ef0e69,1,27,N,B
066bc280f894d4a,2,37,N,A
84699f137864055,2,23,N,A
f6b6698d47f4866,2,21,N,B
c8f0f1b932b49a6,1,27,N,A
ae1c3df20f45322,2,24,N,A
3cb6eea016ed88e,1,15,N,B
803ad32fff0dd19,1,22,N,B
3fe1a7a28154e6a,2,29,N,B
86415b4f4ca7340,1,26,N,A
33f7b6b1c3f5990,2,23,N,A
901368b420e2ec5,1,27,N,A
bc18e54bc88348f,1,33,N,A
e0ed556ca5113d2,2,26,N,A
85b16f1dd5727b9,2,46,N,A
d54edf1ae8fd1ff,1,23,N,B
afaa5c06631ba0f,2,38,N,A
d18ba497570f445,1,31,N,B
057166b487bb561,2,30,N,A
917241934277705,2,32,N,A
f3c7228fcc35876,2,37,N,A
c2177bbb2e7787b,2,17,N,A
b7af9d6d5448d08,2,28,N,B
5f0375ec18ed17b,1,27,N,B
e8d04e86a5fe077,2,24,N,A
a6f3808a0a0ab5a,2,41,N,A
72b49b70eedacbf,1,22,N,A
76512f386f03e7e,1,43,N,A
e1e500443093830,1,30,N,A
29244e1cb606c37,1,35,N,A
3bd59b809926933,2,28,N,A
fc6e00e255f136e,1,41,N,A
996f4d81fe62abe,1,29,N,A
47514a5b11ac30a,1,35,N,A
ded7af116022dc0,2,29,N,A
1bd3d91a825b3fd,1,35,N,B
8d668ded24afa9c,1,36,N,A
c486f725f7e17d3,1,43,N,A
da67245d9a0dc32,2,27,N,A
0c89b5e47f9f32e,2,30,N,B
1c7d505fb9d6643,2,37,N,A
19fd1e8167cb455,1,51,N,A
b2a5057d27b342c,2,30,N,A
dfe6cb905fcc72c,2,26,N,A
79a82cc87e48e71,1,52,N,A
99aa56e60a65d30,2,25,N,A
26e0a5a241e81e4,2,31,N,A
4c102a593f27e7b,1,25,N,B
b08f56ce54c2f80,1,35,N,A
ba5898708315054,1,26,N,A
1c98481b73e7341,2,31,N,A
94b6c38ddef7be1,2,25,N,A
372fec338e5370f,2,25,N,A
448d6ff1d169ae2,1,23,N,A
5b3e65bea327df6,1,25,N,B
f914894d2e8c36f,2,46,N,A
71189daea403bb6,2,30,N,B
6ee1a52a957b590,2,21,N,A
b04e495d203b52d,2,23,N,A
47e6d78cb1529fb,2,24,N,A
12403e5309f4647,2,29,N,A
05224cf42438966,1,40,N,B
3bb0b93a8eb85f0,1,33,N,B
ee44f10fe0a965d,1,20,N,A
0c78f7e6122a937,2,27,N,A
747b3fb531353e6,1,25,N,B
73924154d90dd90,2,31,N,A
2fd0c60715d6365,1,27,N,B
