id,transaction_id,transacted_at,payment_action_type,user_id,amount
ab7bcc47046011eabf40509a4c8d0cf319080,6361779,2020-02-11 17:53:03,PAYMENT,f6e0a1e2ac41945,1100
3e7b06cce27d11e9a2d3509a4c8d0cf318080,3589480,2019-12-29 14:51:56,PAYMENT,671252b3a779676,2500
07130b31cd5a11e9bc7c509a4c8d0e6f18080,2009536,2019-12-02 17:16:56,PAYMENT,a1f386cdff4a2b9,5000
4101455ae52a11e9bdcb509a4c8d0caf19080,3813036,2020-01-03 00:35:25,PAYMENT,35434f75ad51033,1200
9b2cb2dbeb4111e9bbfb509a4c8d103b19080,4289650,2020-01-10 18:37:42,PAYMENT,7d581125e4771d3,9900
2edf910f11ce11ea893a509a4c8d0cf319080,7565207,2020-02-28 19:59:43,CANCEL,88b16da7de5e19c,11500
ada9a4d2118511ea9a18509a4c8d0e6f18080,7565207,2020-02-28 11:20:43,PAYMENT,88b16da7de5e19c,11500
84a6ea2906da11eab489509a4c8d103b18080,6586780,2020-02-14 21:30:19,PAYMENT,d0e577cd1a45069,3900
316def88fd0611e9af73509a4c8d0e6f19080,5749255,2020-02-02 09:17:45,PAYMENT,a1f386cdff4a2b9,5000
7b82606afd7a11e9af73509a4c8d0e6f19080,5791247,2020-02-02 23:10:11,PAYMENT,d07de2f1baf7308,7200
9416b268091511eaa48d509a4c8d0e6f18080,6783671,2020-02-17 17:38:07,PAYMENT,405b37ab1cd43e8,11500
049a7bfbda7611e9b6a3509a4c8d0cf318080,2981176,2019-12-19 09:40:03,PAYMENT,dfc733a5a802ea2,2500
937fc12fda7611e9ac26509a4c8d103b19080,2981339,2019-12-19 09:44:03,PAYMENT,dfc733a5a802ea2,2500
216760e2da7611e99909509a4c8d0caf18080,2981217,2019-12-19 09:40:51,PAYMENT,dfc733a5a802ea2,2500
38284578da7611e991c4509a4c8d0caf19080,2981236,2019-12-19 09:41:29,PAYMENT,dfc733a5a802ea2,2500
b03fef46d38211e9b150509a4c8d0cf319080,2413725,2019-12-10 13:23:06,PAYMENT,881e6d9bd8e03be,2500
e7e32026037511eaaa17509a4c8d103b19080,6281869,2020-02-10 13:52:33,PAYMENT,542cbba0f43246d,1200
3cfa92ae02fc11ea982a509a4c8d0cf318080,6245693,2020-02-09 23:21:36,PAYMENT,7fe1eead73870d4,2500
fe741eae0c4911ea8892509a4c8d0cf319080,7078663,2020-02-21 19:30:53,PAYMENT,3fbafb6c5d65f80,2500
2bb6078f0c0911eaafc6509a4c8d0caf18080,7051444,2020-02-21 11:46:51,PAYMENT,3a5346d8187d340,5900
589dbbc40c3a11ea95dc509a4c8d0e6f18080,7072085,2020-02-21 17:38:52,PAYMENT,fd3c6b4b6c17a5a,1100
f72a77f30ebb11ea9feb509a4c8d0e6f19080,7302069,2020-02-24 22:11:45,PAYMENT,bd9d8d58ba0c8aa,500
a97c8ab4e8a511e98a8d509a4c8d0cf318080,4084848,2020-01-07 10:56:22,PAYMENT,cd62f962f22c2e2,2500
6b720598014f11ea9a38509a4c8d0cf319080,6096979,2020-02-07 20:12:00,PAYMENT,0d77c6baaf730a7,1200
2e37ffca012911eaa8a3509a4c8d0caf18080,6082277,2020-02-07 15:38:17,PAYMENT,0d77c6baaf730a7,1100
76f65977015711eaa8a3509a4c8d0caf18080,6099985,2020-02-07 21:09:35,PAYMENT,db4121073ce3582,5900
699f731f043011eaaf73509a4c8d0e6f19080,6343263,2020-02-11 12:07:37,PAYMENT,7afc6cbf0a0c6cb,14500
7fbc927e03e511eab3fd509a4c8d103b18080,6326112,2020-02-11 03:11:21,PAYMENT,3a5346d8187d340,11000
ef9f975fd61d11e98035509a4c8d103b18080,2648528,2019-12-13 20:59:27,PAYMENT,453fec273d4684e,3300
c5c8fea5dbdd11e99909509a4c8d0caf18080,3093906,2019-12-21 04:35:16,PAYMENT,924fec63f6a7201,1200
30ebad94dc1011e99d32509a4c8d0e6f18080,3104740,2019-12-21 10:36:11,PAYMENT,690c62bb48a27f0,12000
b6c37ce8eaac11e985ae509a4c8d0cf319080,4240962,2020-01-10 00:51:53,PAYMENT,0d77c6baaf730a7,1200
abf21e71102f11ea96c7509a4c8d0cf319080,7437436,2020-02-26 18:32:32,PAYMENT,37a4bcad41026ad,2500
bd584f3e102f11eab28e509a4c8d0caf19080,7437462,2020-02-26 18:33:01,PAYMENT,37a4bcad41026ad,2500
44f0f9b2037d11eaaf73509a4c8d0e6f19080,6284582,2020-02-10 14:45:15,PAYMENT,95953a681ac011d,1200
5fd8ef0807ec11eaafc6509a4c8d0caf18080,6686639,2020-02-16 06:10:39,PAYMENT,4c323d5acc044d6,1100
96a9f190cd7811e98400509a4c8d103b18080,2018513,2019-12-02 20:55:42,PAYMENT,76f13be9f186d3c,11500
a14388f208d711eaaeab509a4c8d0e6f19080,6760584,2020-02-17 10:14:40,PAYMENT,e52845d98dce544,3300
bda3094cda2e11e99909509a4c8d0caf18080,2966102,2019-12-19 01:09:50,PAYMENT,690c62bb48a27f0,12000
5ce516c3da3511e991c4509a4c8d0caf19080,2968481,2019-12-19 01:57:14,PAYMENT,690c62bb48a27f0,14000
3c4b9a59e80c11e991c0509a4c8d0e6f19080,4042519,2020-01-06 16:38:06,PAYMENT,03f932dfbf7db54,1100
081fca060e1e11eabde0509a4c8d0caf18080,7249957,2020-02-24 03:21:13,PAYMENT,1a51f045a713978,1200
be07583b0e7b11eaac27509a4c8d0caf19080,7277682,2020-02-24 14:32:02,PAYMENT,64c6011efe70f45,12000
d3ae0035ef8711e9bfc6509a4c8d0cf318080,4627054,2020-01-16 05:10:26,PAYMENT,4c323d5acc044d6,1100
dc1d4cf3e8d011e9b253509a4c8d0e6f18080,4097443,2020-01-07 16:05:36,PAYMENT,cc50a86bb443fe6,2500
5a6bd5c6d22511e98d88509a4c8d0caf19080,2325171,2019-12-08 19:42:28,PAYMENT,35434f75ad51033,1200
4ce2b6d4d22511e99904509a4c8d0cf318080,2325152,2019-12-08 19:42:05,PAYMENT,35434f75ad51033,1200
11b925fcd22511e9bf15509a4c8d0cf319080,2325085,2019-12-08 19:40:27,PAYMENT,35434f75ad51033,1200
b78a84fdd43e11e98035509a4c8d103b18080,2470771,2019-12-11 11:49:05,PAYMENT,d1342496f926de9,11500
1c2a584ef19c11e99401509a4c8d0e6f19080,4795665,2020-01-18 20:40:40,PAYMENT,7c028e5004ef6cf,4900
35a95577f14811e99d40509a4c8d0caf19080,4765943,2020-01-18 10:40:05,PAYMENT,d12842e7dbf4934,2500
1145979ff34f11e9bc7f509a4c8d103b18080,4940446,2020-01-21 00:34:13,PAYMENT,c3b36cf1987fb50,2500
7b086773f36711e9aea4509a4c8d0e6f18080,4950497,2020-01-21 03:28:58,PAYMENT,14adc8049c26451,1100
284b3651f8d911e9adec509a4c8d0caf19080,5399328,2020-01-28 01:45:18,PAYMENT,f15fbd0665f8bd6,1100
7435dd23cd5211e9820e509a4c8d0e6f19080,2007527,2019-12-02 16:22:44,PAYMENT,7bf52e688cb869c,5900
d7a6e1a9112d11eab538509a4c8d0cf319080,7536235,2020-02-28 00:51:58,PAYMENT,5b5f34790672c2c,5900
fd0d901d023811eaaa17509a4c8d103b19080,6181534,2020-02-09 00:03:57,PAYMENT,7d7e262133f9de5,9900
ef2e439f0bee11eaafc6509a4c8d0caf18080,7041575,2020-02-21 08:39:03,PAYMENT,587474e4bd15d39,6000
ab55182707bf11eaa48d509a4c8d0e6f18080,6674795,2020-02-16 00:50:38,PAYMENT,9f9288403546adb,1200
726c521fec4911e99e11509a4c8d0e6f19080,4385328,2020-01-12 02:06:21,PAYMENT,663e132a59bcb0b,12000
8d12347ee9ba11e9800c509a4c8d103b18080,4166081,2020-01-08 19:58:25,PAYMENT,9de507500f52dda,9900
94b9203fe9ba11e991c0509a4c8d0e6f19080,4166092,2020-01-08 19:58:38,PAYMENT,9de507500f52dda,1200
e86d0c54dcdb11e9a02c509a4c8d103b18080,3169511,2019-12-22 10:54:26,PAYMENT,35434f75ad51033,1200
8af3920fe55511e9bbe3509a4c8d103b19080,3826152,2020-01-03 05:45:18,PAYMENT,618df1fedd26d06,7900
bc70a7bddbd411e9b6a3509a4c8d0cf318080,3092115,2019-12-21 03:30:36,PAYMENT,06120459d37f8e4,12000
520eb954dc2811e9a02c509a4c8d103b18080,3113086,2019-12-21 13:28:54,PAYMENT,14adc8049c26451,1100
c9acea91ef5211e9bfc6509a4c8d0cf318080,4526478,2020-01-15 22:50:46,CANCEL,7c8d9ff917bd956,2500
834734d3ef1e11e99302509a4c8d103b18080,4593334,2020-01-15 16:36:34,PAYMENT,7c8d9ff917bd956,4900
eee6261f129c11ea8298509a4c8d0cf318080,7687980,2020-02-29 20:39:42,PAYMENT,6573443dbfe4e91,1200
e04f620206d911eaafc6509a4c8d0caf18080,6586531,2020-02-14 21:25:43,PAYMENT,dca6f7a3880d0e1,1100
7787c1e7e0ec11e99742509a4c8d0caf18080,3472936,2019-12-27 15:03:04,PAYMENT,7bf52e688cb869c,9900
f6e32f85e13911e9a5ad509a4c8d103b19080,3499728,2019-12-28 00:17:48,PAYMENT,00397b967cdb71b,1200
5ba3bc19e14911e99742509a4c8d0caf18080,3505964,2019-12-28 02:07:59,PAYMENT,00397b967cdb71b,1200
0c60e050e14111e99be9509a4c8d0e6f18080,3503035,2019-12-28 01:08:31,PAYMENT,00397b967cdb71b,1200
b35d9675fbdd11e9a15b509a4c8d0e6f18080,5642492,2020-01-31 21:55:23,PAYMENT,332305254698182,9500
4aa42d1a035811ea9a38509a4c8d0cf319080,6271160,2020-02-10 10:20:34,PAYMENT,fc1ae0473f65ff7,9900
4e38a2f2e47211e9bdcb509a4c8d0caf19080,3757740,2020-01-02 02:38:40,PAYMENT,95953a681ac011d,3900
f730e630f98e11e9aa17509a4c8d103b19080,5449805,2020-01-28 23:26:44,PAYMENT,50a672a8d7868a6,9900
d5072078ee4c11e9b5f8509a4c8d103b19080,4534917,2020-01-14 15:35:37,PAYMENT,9f9288403546adb,6000
b74cade2cebc11e98400509a4c8d103b18080,2093293,2019-12-04 11:35:53,PAYMENT,55c84046ad56b40,2500
f98f67a4fd4011e9af73509a4c8d0e6f19080,5772018,2020-02-02 16:18:32,PAYMENT,3ed43b93a3eea02,109000
a8529016fe2c11e9a15b509a4c8d0e6f18080,5846053,2020-02-03 20:25:36,PAYMENT,d41fbba9356bd30,2500
ce375dba02c111eaadec509a4c8d0caf19080,6224546,2020-02-09 16:23:20,PAYMENT,ed7caf411b1e273,2500
fc690cbef9f411e9af73509a4c8d0e6f19080,5478481,2020-01-29 11:37:01,PAYMENT,3ff56ed6d314237,1200
e15d9911013a11eaa8a3509a4c8d0caf18080,6089009,2020-02-07 17:44:59,PAYMENT,7831eba508c3c92,2500
cd82da5be72d11e9b253509a4c8d0e6f18080,3977620,2020-01-05 14:05:52,PAYMENT,27b96c66861ba7b,1100
afd754daf69711e9aa17509a4c8d103b19080,5214562,2020-01-25 04:51:36,PAYMENT,d5556d22f79ed59,1100
3b03ca2ff70211e99a38509a4c8d0cf319080,5248502,2020-01-25 17:34:16,PAYMENT,b6939096f4d9a11,2500
c8b9967ff72f11e9982a509a4c8d0cf318080,5265545,2020-01-25 23:00:22,PAYMENT,55c84046ad56b40,12000
ade64263129f11eab1a5509a4c8d103b18080,7689181,2020-02-29 20:59:21,PAYMENT,0d39b9807e574c7,2500
0ca96551fee311e99a38509a4c8d0cf319080,5899762,2020-02-04 18:11:15,PAYMENT,da63e6121f7df2b,2500
35abe9cdd2c511e9a217509a4c8d0caf18080,2364905,2019-12-09 14:46:46,PAYMENT,ded221d14c7304a,115000
3b0d04b4d2d011e9bf15509a4c8d0cf319080,2367808,2019-12-09 16:05:40,PAYMENT,0ceae4c710942c3,1100
7d0437fed30b11e9b209509a4c8d103b19080,2384645,2019-12-09 23:09:50,PAYMENT,1845ebd89409b4e,1200
d1388e4ae9ce11e991c0509a4c8d0e6f19080,4172324,2020-01-08 22:23:29,PAYMENT,c5884b82547eac6,2500
e25310a4e9ce11e9800c509a4c8d103b18080,4172346,2020-01-08 22:23:58,PAYMENT,c5884b82547eac6,2500
76940951f46811e99401509a4c8d0e6f19080,5028859,2020-01-22 10:08:31,PAYMENT,6a14294d6d1422b,2500
24cdc82cde7011e9a4b6509a4c8d0e6f19080,3286598,2019-12-24 11:08:04,PAYMENT,09694925555a325,1100
53b57a2d08e011eab489509a4c8d103b18080,6763482,2020-02-17 11:16:56,PAYMENT,f431db478f47310,11500
430f47ece1d111e99dae509a4c8d0e6f19080,3541649,2019-12-28 18:20:50,PAYMENT,d192d8f047c3f2f,2500
da5fc688087f11eaa278509a4c8d0cf318080,6736138,2020-02-16 23:46:20,PAYMENT,671252b3a779676,1200
3d498f0befc411e9b5f8509a4c8d103b19080,4639880,2020-01-16 12:22:53,PAYMENT,35434f75ad51033,1200
bd3a1fdad87f11e9a02c509a4c8d103b18080,2841933,2019-12-16 21:44:36,PAYMENT,580a37c2871ee55,2500
8865a7deefa011e99d40509a4c8d0caf19080,4630781,2020-01-16 08:07:17,PAYMENT,093ef151be66968,2500
f25ef02511a711ea893a509a4c8d0cf319080,7581099,2020-02-28 15:26:01,PAYMENT,005e9de06c8d24d,1100
cec95ad4015d11ea982a509a4c8d0cf318080,6102404,2020-02-07 21:55:00,PAYMENT,d5556d22f79ed59,1200
294d4414015c11ea9a38509a4c8d0cf319080,6101735,2020-02-07 21:43:13,PAYMENT,d5556d22f79ed59,1200
2ff9f608016011ea982a509a4c8d0cf318080,6103305,2020-02-07 22:12:02,PAYMENT,d5556d22f79ed59,1200
30dc68e6fe3a11e9a8a3509a4c8d0caf18080,5850704,2020-02-03 22:02:29,PAYMENT,3760624a650039d,2500
d74a7d9e0c3311ea95a2509a4c8d103b18080,7069171,2020-02-21 16:52:18,PAYMENT,b35312648bf839a,2500
4e423582f9a611e9b3fd509a4c8d103b18080,5459796,2020-01-29 02:13:49,PAYMENT,144e0064b104d8e,5900
367379d3f9a811e99a38509a4c8d0cf319080,5460279,2020-01-29 02:27:28,PAYMENT,144e0064b104d8e,2500
40f31dd7f9a711e99a38509a4c8d0cf319080,5460029,2020-01-29 02:20:36,PAYMENT,144e0064b104d8e,9900
e161e576f6df11e9aa17509a4c8d103b19080,5235467,2020-01-25 13:28:23,PAYMENT,c1464f91f54aeef,3300
1e311623d78b11e9baf5509a4c8d0cf318080,2766775,2019-12-15 16:33:32,PAYMENT,31c3068be800609,11500
1e1753b4006a11eaaa17509a4c8d103b19080,6015849,2020-02-06 16:50:36,PAYMENT,566bb003674ac74,3300
9b54bf65fffa11e9a8a3509a4c8d0caf18080,5988101,2020-02-06 03:32:23,PAYMENT,cd62f962f22c2e2,11500
37730cac005811eaadec509a4c8d0caf19080,6010162,2020-02-06 14:42:27,PAYMENT,184d1341aeba5c4,2500
a513407beebe11e9b5f8509a4c8d103b19080,4569065,2020-01-15 05:10:20,PAYMENT,db4121073ce3582,12000
4c10c24beb4811e9bbfb509a4c8d103b19080,4292703,2020-01-10 19:25:35,PAYMENT,7831eba508c3c92,1200
15b02827eb3911e9bdcb509a4c8d0caf19080,4286039,2020-01-10 17:36:43,PAYMENT,28641aebf5e916a,11000
0967adaad45c11e9a838509a4c8d0caf18080,2480669,2019-12-11 15:18:58,PAYMENT,815dc1f17f129cd,11500
a419260dcce111e9b2b9509a4c8d0e6f18080,1985542,2019-12-02 02:55:10,PAYMENT,9de507500f52dda,9900
f6feca3bfea611e9adec509a4c8d0caf19080,5880584,2020-02-04 11:01:07,PAYMENT,1845ebd89409b4e,1100
212f14ccea4411e9b253509a4c8d0e6f18080,4203080,2020-01-09 12:23:15,PAYMENT,c5884b82547eac6,3300
2bf98bedea6d11e9bbe3509a4c8d103b19080,4216742,2020-01-09 17:17:02,PAYMENT,95953a681ac011d,25000
452c1c52fbbd11e9adec509a4c8d0caf19080,5629537,2020-01-31 18:03:14,PAYMENT,8bdcd16a6db642c,2500
97df87f6068411eaab71509a4c8d0caf19080,6551164,2020-02-14 11:15:14,PAYMENT,ab3deaff3adca1d,2500
9cb9fd37073f11eab489509a4c8d103b18080,6622134,2020-02-15 09:33:58,PAYMENT,31c3068be800609,11500
46805152112811eaa1c5509a4c8d0e6f19080,7532326,2020-02-28 00:12:08,PAYMENT,5475d538861dc50,1200
2889e8f9f4b711e9a3a2509a4c8d0cf318080,4965071,2020-01-22 19:31:50,CANCEL,ba870efb9716dfa,9900
98802c86e0b511e98ccd509a4c8d0e6f19080,3455402,2019-12-27 08:30:16,PAYMENT,b35312648bf839a,2500
8d89bd81ded711e98101509a4c8d0e6f18080,3318723,2019-12-24 23:28:18,PAYMENT,06120459d37f8e4,5900
6a2d81a3ee4211e9bfc6509a4c8d0cf318080,4531728,2020-01-14 14:21:03,PAYMENT,35434f75ad51033,1200
0f57e16ff9f211e99a38509a4c8d0cf319080,5477406,2020-01-29 11:16:04,PAYMENT,9f9288403546adb,2500
d74edbb0f9ef11e9aa17509a4c8d103b19080,5476564,2020-01-29 11:00:11,PAYMENT,9f9288403546adb,1200
3a7ab826d35611e9b150509a4c8d0cf319080,2401906,2019-12-10 08:04:52,PAYMENT,fd85c990b003075,9900
adc5c50aef6711e99131509a4c8d0cf319080,4561349,2020-01-16 01:20:18,CANCEL,87ac8b9bd949ba4,12000
c47f1a95efd411e99131509a4c8d0cf319080,4645169,2020-01-16 14:21:12,PAYMENT,87ac8b9bd949ba4,1200
82823df0014b11ea982a509a4c8d0cf318080,6095621,2020-02-07 19:44:01,PAYMENT,171ca4484ed6c98,11500
88271485f8f111e99a38509a4c8d0cf319080,5404729,2020-01-28 04:39:47,PAYMENT,d0e577cd1a45069,21000
22c94c65ce6f11e9b78e509a4c8d103b19080,2081814,2019-12-04 02:20:33,PAYMENT,566bb003674ac74,1100
65a605a7ec3d11e99363509a4c8d0caf18080,4380261,2020-01-12 00:40:05,PAYMENT,0c4e39623cf4140,9900
d98db358fdde11e9b3fd509a4c8d103b18080,5818517,2020-02-03 11:08:39,PAYMENT,9f9288403546adb,3900
d410719efe3511e9adec509a4c8d0caf19080,5849144,2020-02-03 21:31:16,PAYMENT,9f9288403546adb,1200
d4394ebdeeb411e9bfc6509a4c8d0cf318080,4567681,2020-01-15 04:00:03,PAYMENT,7831eba508c3c92,1200
9214d121002111eaaf73509a4c8d0e6f19080,5994087,2020-02-06 08:11:17,PAYMENT,a3eaccc72242baf,2500
3bdd5dff002311eaaf73509a4c8d0e6f19080,5994444,2020-02-06 08:23:12,PAYMENT,a3eaccc72242baf,2500
45da4c5d007111ea982a509a4c8d0cf318080,6018688,2020-02-06 17:41:49,PAYMENT,a3eaccc72242baf,2500
1395e551002211eaadec509a4c8d0caf19080,5994210,2020-02-06 08:14:55,PAYMENT,a3eaccc72242baf,2500
fd18b84a064f11eab874509a4c8d103b19080,6536510,2020-02-14 04:58:40,PAYMENT,54d29a893c1465d,2500
cf893f7e06bf11eab874509a4c8d103b19080,6575713,2020-02-14 18:19:08,PAYMENT,87ac8b9bd949ba4,18000
ec7e9e8b0a6f11eaafc6509a4c8d0caf18080,6895656,2020-02-19 10:57:21,PAYMENT,31c3068be800609,2500
33585152068e11eaafc6509a4c8d0caf18080,6554927,2020-02-14 12:24:00,PAYMENT,1e9b947e32278e6,1200
295c072ae9b511e9b253509a4c8d0e6f18080,4164378,2020-01-08 19:19:50,PAYMENT,db4121073ce3582,5900
6eb3833de0ed11e99dae509a4c8d0e6f19080,3473254,2019-12-27 15:09:59,PAYMENT,5112874abf8d296,3900
2a969e23e5eb11e9b253509a4c8d0e6f18080,3878777,2020-01-03 23:36:21,PAYMENT,9fe4194d9ce85f0,11000
01721a22cce611e9b543509a4c8d0e6f19080,1986266,2019-12-02 03:26:25,PAYMENT,542cbba0f43246d,1200
ae965bec11ba11eab6a5509a4c8d0cf318080,7590426,2020-02-28 17:40:08,PAYMENT,9f9288403546adb,1200
06b5acc9fafd11e9982a509a4c8d0cf318080,5564486,2020-01-30 19:07:05,PAYMENT,611fc1b8c588fd1,11500
6ac21bd9fbe111e9b3fd509a4c8d103b18080,5643963,2020-01-31 22:21:59,PAYMENT,3cb3c1b4f7f9a1c,2500
079cdcbbfbdf11e9a15b509a4c8d0e6f18080,5643007,2020-01-31 22:04:53,PAYMENT,3cb3c1b4f7f9a1c,2500
463bacd1fbe111e9b3fd509a4c8d103b18080,5643896,2020-01-31 22:20:57,PAYMENT,3cb3c1b4f7f9a1c,2500
8154caeafbde11e99a38509a4c8d0cf319080,5642811,2020-01-31 22:01:08,PAYMENT,3cb3c1b4f7f9a1c,2500
c344e98afbe011e9af73509a4c8d0e6f19080,5643682,2020-01-31 22:17:18,PAYMENT,3cb3c1b4f7f9a1c,2500
16ade2e2fb8411e9982a509a4c8d0cf318080,5608074,2020-01-31 11:13:54,PAYMENT,7e6f1faa5483e90,5900
5f0f74d5faaf11e9aa17509a4c8d103b19080,5536809,2020-01-30 09:51:13,PAYMENT,e2848eeee4e7cce,900
9ccf8b4f02a811eaaa17509a4c8d103b19080,6214815,2020-02-09 13:23:00,PAYMENT,c5884b82547eac6,3300
afbab218f7ff11e9982a509a4c8d0cf318080,5330644,2020-01-26 23:48:35,PAYMENT,afaf49a838ec9d4,2500
dbe94243d7f411e9a838509a4c8d0caf18080,2804868,2019-12-16 05:10:27,PAYMENT,4c323d5acc044d6,1100
c43bfb8f082c11eab489509a4c8d103b18080,6705881,2020-02-16 13:51:35,PAYMENT,924fec63f6a7201,5900
5c77df3e11f911eaa28d509a4c8d103b19080,7624091,2020-02-29 01:08:50,PAYMENT,64c6011efe70f45,8900
41845f51d54311e9a4a9509a4c8d0caf19080,2564988,2019-12-12 18:54:05,PAYMENT,d5556d22f79ed59,6500
d53da3fcd3a211e9baf5509a4c8d0cf318080,2423750,2019-12-10 17:13:12,PAYMENT,d362cc73adc1b87,1200
e215395fd38a11e99a79509a4c8d0e6f18080,2416364,2019-12-10 14:21:47,PAYMENT,d362cc73adc1b87,1200
747c1e61d3a011e9b150509a4c8d0cf319080,2423046,2019-12-10 16:56:11,PAYMENT,d362cc73adc1b87,1200
376eabeafd8811e9aa17509a4c8d103b19080,5797772,2020-02-03 00:48:30,PAYMENT,671252b3a779676,2500
d1dfc595fe0711e9b3fd509a4c8d103b18080,5833383,2020-02-03 16:01:55,PAYMENT,671252b3a779676,1200
1c092e0dfdf111e9a8a3509a4c8d0caf18080,5825025,2020-02-03 13:19:21,PAYMENT,671252b3a779676,2500
a0396866e88211e985ae509a4c8d0cf319080,4077667,2020-01-07 06:45:34,PAYMENT,839280b7291d2c1,1100
710c9367e74511e991c0509a4c8d0e6f19080,3985578,2020-01-05 16:55:04,PAYMENT,c0540b49b0b30d5,2500
60a00f7de74611e9800c509a4c8d103b18080,3985899,2020-01-05 17:01:46,PAYMENT,c0540b49b0b30d5,2500
cc2c8bd0e71d11e985ae509a4c8d0cf319080,3972108,2020-01-05 12:11:18,PAYMENT,55c84046ad56b40,12000
878fb825014711eaaa17509a4c8d103b19080,6094100,2020-02-07 19:15:31,PAYMENT,d192d8f047c3f2f,1100
6407e0580a8411eaa278509a4c8d0cf318080,6902644,2020-02-19 13:23:52,PAYMENT,3d1c65179b5205a,9500
d8b7660e06b011eaa278509a4c8d0cf318080,6569323,2020-02-14 16:32:00,PAYMENT,06120459d37f8e4,2500
2f4fb9dde74e11e9bdcb509a4c8d0caf19080,3988429,2020-01-05 17:57:40,PAYMENT,a3860e74ef846c7,10800
b8a7f788fb2811e99a38509a4c8d0cf319080,5581397,2020-01-31 00:19:52,PAYMENT,3a5346d8187d340,3000
32b50261dba911e991c4509a4c8d0caf19080,3075587,2019-12-20 22:18:55,PAYMENT,55c84046ad56b40,12000
dd1670d3112c11ea8fa1509a4c8d103b18080,7535673,2020-02-28 00:44:57,PAYMENT,35434f75ad51033,1200
68a253da0ffe11eab1db509a4c8d0caf18080,7417777,2020-02-26 12:39:54,PAYMENT,7e6f1faa5483e90,3300
b8b22c71103f11eabbe7509a4c8d0e6f18080,7443792,2020-02-26 20:27:25,PAYMENT,890effc8eae3fbe,5900
aa9b1009104811eabef9509a4c8d0e6f19080,7447360,2020-02-26 21:31:28,PAYMENT,890effc8eae3fbe,37000
f38a2483fec511e9982a509a4c8d0cf318080,5890293,2020-02-04 14:42:56,PAYMENT,67ab1d1e1060cb0,21000
c109ace9fef511e9982a509a4c8d0cf318080,5906118,2020-02-04 20:25:07,PAYMENT,e9f50d99ea5ac10,5900
983bcbae02d011eaadec509a4c8d0caf19080,6230095,2020-02-09 18:09:12,PAYMENT,6485512b4d735df,2500
6b3f7df6027a11ea982a509a4c8d0cf318080,6198677,2020-02-09 07:52:19,PAYMENT,97a90323c363c29,2500
9d0d3c8dd41611e9b150509a4c8d0cf319080,2460505,2019-12-11 07:02:00,PAYMENT,1e9b947e32278e6,14500
109c0013cecc11e9820e509a4c8d0e6f19080,2096824,2019-12-04 13:25:46,PAYMENT,45b0bdc14ef87b8,500
4e65e2d1ec8b11e980dd509a4c8d0caf19080,4398965,2020-01-12 09:57:47,PAYMENT,3ff56ed6d314237,1200
e0705f0bd2f211e9b150509a4c8d0cf319080,2377298,2019-12-09 20:13:40,PAYMENT,e9f50d99ea5ac10,5900
a522e84ad26c11e99904509a4c8d0cf318080,2347698,2019-12-09 04:12:48,PAYMENT,3da9e25af0a0edb,12000
a0a6b0cee80511e9bdcb509a4c8d0caf19080,4040425,2020-01-06 15:50:49,PAYMENT,566bb003674ac74,3300
0daf3ed4e79611e9bfb2509a4c8d0caf18080,4013770,2020-01-06 02:32:08,PAYMENT,cd62f962f22c2e2,11500
19d34943e98511e9bfb2509a4c8d0caf18080,4149348,2020-01-08 13:35:48,PAYMENT,8aa340f20d11559,2500
a3bf6006e9a311e985ae509a4c8d0cf319080,4158578,2020-01-08 17:14:25,PAYMENT,8aa340f20d11559,4900
662f2420dd2311e991c4509a4c8d0caf19080,3195612,2019-12-22 19:26:12,PAYMENT,a0fa3aaa2058386,1200
1912f1b0126511ea902b509a4c8d103b19080,7662339,2020-02-29 14:00:02,PAYMENT,db4121073ce3582,6000
3479add0007311eaadec509a4c8d0caf19080,6019383,2020-02-06 17:55:39,PAYMENT,8090b358445aec4,2500
d0ffab2def4c11e9a50a509a4c8d0e6f18080,4608664,2020-01-15 22:08:02,PAYMENT,55c84046ad56b40,12000
93cff89dfbc511e9a8a3509a4c8d0caf18080,5633036,2020-01-31 19:02:41,PAYMENT,4c3e24fb9f7ec63,1200
35be17a6fbc511e9aa17509a4c8d103b19080,5632891,2020-01-31 19:00:04,PAYMENT,4c3e24fb9f7ec63,2500
027a7f7cfb9211e9982a509a4c8d0cf318080,5613199,2020-01-31 12:53:33,PAYMENT,4c3e24fb9f7ec63,2500
2df58430fa3b11e9a8a3509a4c8d0caf18080,5504110,2020-01-29 19:59:29,PAYMENT,093ef151be66968,2500
4b87f8a4fa3a11e9a15b509a4c8d0e6f18080,5503796,2020-01-29 19:53:10,PAYMENT,093ef151be66968,2500
02758759f9ee11e9adec509a4c8d0caf19080,5475952,2020-01-29 10:47:06,PAYMENT,618df1fedd26d06,2500
00c2eda4d09511e9820e509a4c8d0e6f19080,2219293,2019-12-06 19:56:39,PAYMENT,029fae684c9fcf5,8900
8fbb1d4e0ae311eab874509a4c8d103b19080,6940731,2020-02-20 00:45:07,PAYMENT,7ab59db41747d0c,1200
b0e6c8d0087211eab874509a4c8d103b19080,6730896,2020-02-16 22:12:09,PAYMENT,2af0019146e0bda,5900
36187a36086e11eaab71509a4c8d0caf19080,6729289,2020-02-16 21:40:04,PAYMENT,2af0019146e0bda,12000
4596aca8085b11eaab71509a4c8d0caf19080,6722544,2020-02-16 19:24:29,PAYMENT,2af0019146e0bda,5900
